date	size"/"remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ("servermsg")	MIME	Etag|Date	URL	localfile	(from URL)
23:26:36	277089/277089	---MCZ	200	added ("OK")	text/html	etag:W/%22691d17be80c2400ea0fc5c2db019c11a%22	https://chicken-run.myharavan.com/collections/royal	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/royal.html	(from https://chicken-run.myharavan.com/collections)
23:26:36	277109/277109	---MCZ	200	added ("OK")	text/html	etag:W/%22167a40f5c25a458297f86032dccdf72e%22	https://chicken-run.myharavan.com/collections/popcorn	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/popcorn.html	(from https://chicken-run.myharavan.com/collections)
23:26:41	248267/248267	---M--	200	added ("OK")	image/jpeg	etag:%223bf3dd105c9d69aba1ae2d321ab2d569%22	http://theme.hstatic.net/200000291373/1000688425/14/page_banner_head.jpg?v=124	D:/PetProject/TemplateWebsite/theme.hstatic.net/200000291373/1000688425/14/page_banner_head7944.jpg	(from https://chicken-run.myharavan.com/pages/chinh-sach-doi-tra)
23:26:42	277219/277219	---MCZ	200	added ("OK")	text/html	etag:W/%225cc9e836be2d4bc68993b848d94445cb%22	https://chicken-run.myharavan.com/collections/hot-products	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/hot-products.html	(from https://chicken-run.myharavan.com/collections)
23:26:43	277203/277203	---MCZ	200	added ("OK")	text/html	etag:W/%226b4a178a4c4441d99b1ef8e046c9757f%22	https://chicken-run.myharavan.com/collections/onsale	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/onsale.html	(from https://chicken-run.myharavan.com/collections)
23:26:45	277139/277139	---MCZ	200	added ("OK")	text/html	etag:W/%22d63882bc102f4e8b8cf7949352553c5a%22	https://chicken-run.myharavan.com/collections/frontpage	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/frontpage.html	(from https://chicken-run.myharavan.com/collections)
23:26:46	107892/107892	---MCZ	200	added ("OK")	application/font-woff	etag:W/%229d2d4a9faae9eeb20b075cf291e522c1%22	http://theme.hstatic.net/200000291373/1000688425/14/fontawesome.woff?v=123	D:/PetProject/TemplateWebsite/theme.hstatic.net/200000291373/1000688425/14/fontawesome6040.woff	(from http://theme.hstatic.net/200000291373/1000688425/14/styles.css?v=124)
23:26:51	50297/50297	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:17%20GMT	http://product.hstatic.net/200000291373/product/product2_fd295fb6-9faf-45e5-a59d-704e41f09575_22f8310a03f846f18334e9c594dad066_1024x1024.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/product2_fd295fb6-9faf-45e5-a59d-704e41f09575_22f8310a03f846f18334e9c594dad066_1024x1024.jpg	(from https://chicken-run.myharavan.com/products/canh-ga-sot-pho-mai)
23:26:51	34867/34867	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:21%20GMT	http://product.hstatic.net/200000291373/product/product23_e925ad5c-0c4f-41c2-aabd-581e75b70ec2_eb55b84bf5de433e97fb10b90d7c50ba_1024x1024.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/product23_e925ad5c-0c4f-41c2-aabd-581e75b70ec2_eb55b84bf5de433e97fb10b90d7c50ba_1024x1024.jpg	(from https://chicken-run.myharavan.com/products/ga-chien-xu)
23:26:53	38320/38320	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:22%20GMT	http://product.hstatic.net/200000291373/product/product23_e925ad5c-0c4f-41c2-aabd-581e75b70ec2_eb55b84bf5de433e97fb10b90d7c50ba_master.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/product23_e925ad5c-0c4f-41c2-aabd-581e75b70ec2_eb55b84bf5de433e97fb10b90d7c50ba_master.jpg	(from https://chicken-run.myharavan.com/products/ga-chien-xu)
23:26:53	55383/55383	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:20%20GMT	http://product.hstatic.net/200000291373/product/product2_fd295fb6-9faf-45e5-a59d-704e41f09575_22f8310a03f846f18334e9c594dad066_master.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/product2_fd295fb6-9faf-45e5-a59d-704e41f09575_22f8310a03f846f18334e9c594dad066_master.jpg	(from https://chicken-run.myharavan.com/products/canh-ga-sot-pho-mai)
23:26:56	306310/306310	---MCZ	200	added ("OK")	text/html	etag:W/%227a9afd813ff047609963e3f1c4664d26%22	https://chicken-run.myharavan.com/collections/crunchy?page=1	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/crunchy2679.html	(from https://chicken-run.myharavan.com/collections/crunchy?page=2)
23:26:56	5842/5842	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:29%20GMT	http://product.hstatic.net/200000291373/product/g4_80576e62e4b146e6bf535b667075164f_medium.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/g4_80576e62e4b146e6bf535b667075164f_medium.jpg	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:26:57	304551/304551	---MCZ	200	added ("OK")	text/html	etag:W/%225e2da8d4a1ee4d2287ae7b81063f88ac%22	https://chicken-run.myharavan.com/products/dui-toi-ga-490g	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/products/dui-toi-ga-490g.html	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:26:57	4511/4511	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:31%20GMT	http://product.hstatic.net/200000291373/product/unnamed_30ab6e83d286432d9e6cae618f8bdfee_medium.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/unnamed_30ab6e83d286432d9e6cae618f8bdfee_medium.jpg	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:00	5109/5109	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:33%20GMT	http://product.hstatic.net/200000291373/product/g6_cb98dbdb81bb4fc5aedd955ca5f2e779_medium.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/g6_cb98dbdb81bb4fc5aedd955ca5f2e779_medium.jpg	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:01	18035/18035	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:30%20GMT	http://product.hstatic.net/200000291373/product/g4_80576e62e4b146e6bf535b667075164f_large.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/g4_80576e62e4b146e6bf535b667075164f_large.jpg	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:01	13268/13268	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:33%20GMT	http://product.hstatic.net/200000291373/product/unnamed_30ab6e83d286432d9e6cae618f8bdfee_large.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/unnamed_30ab6e83d286432d9e6cae618f8bdfee_large.jpg	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:01	304697/304697	---MCZ	200	added ("OK")	text/html	etag:W/%22bd7015be8c4242b5bd694894091a6934%22	https://chicken-run.myharavan.com/products/ga-tha-vuon-1-2kg	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/products/ga-tha-vuon-1-2kg.html	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:01	16331/16331	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:34%20GMT	http://product.hstatic.net/200000291373/product/g6_cb98dbdb81bb4fc5aedd955ca5f2e779_large.jpg	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/g6_cb98dbdb81bb4fc5aedd955ca5f2e779_large.jpg	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:02	304603/304603	---MCZ	200	added ("OK")	text/html	etag:W/%22e7d097f165fe49dd91ec59f88c1e8173%22	https://chicken-run.myharavan.com/products/ma-dui-ga-490g	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/products/ma-dui-ga-490g.html	(from https://chicken-run.myharavan.com/collections/chicken-meal)
23:27:02	272942/272942	---MCZ	404	error ("Not%20Found")	text/html	etag:W/%22bb9badc42f4d49c5bdf8c93dbc6e3b7c%22	https://chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.eot	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.eot	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:02	272942/272942	---MCZ	404	error ("Not%20Found")	text/html	etag:W/%2274a97e89c673410383a167e7547769a8%22	https://chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.eot?	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regulard41d.eot	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:02	272942/272942	---MCZ	404	error ("Not%20Found")	text/html	etag:W/%2241da3a72b3d0469c891d4a13195625c0%22	https://chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.woff2	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.woff2	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:02	272942/272942	---MCZ	404	error ("Not%20Found")	text/html	etag:W/%22bb39f1cf35354f6c877b823c8f2a9693%22	https://chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.woff	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.woff	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:03	272942/272942	---MCZ	404	error ("Not%20Found")	text/html	etag:W/%225a6434a4416f476e927638332f6afb8e%22	https://chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.ttf	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.ttf	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:03	272942/272942	---MCZ	404	error ("Not%20Found")	text/html	etag:W/%22c741a91c01f44ed1b6452798206f1431%22	https://chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.svg	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/fonts/glyphicons-halflings-regular.svg	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:03	0/0	---M--	404	error ("Not%20Found")	text/html	etag:W/%22d0d6f070d60d432f8829bfb600fedcd3%22	https://chicken-run.myharavan.com/blogs/news/owl.video.play.png	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/news/owl.video.play.png	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:03	272938/272938	---MCZ	404	error ("Not%20Found")	text/html	date:Wed,%2022%20May%202024%2016:27:09%20GMT	https://chicken-run.myharavan.com/blogs/news/{0}/article	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/news/{0}/article	(from https://chicken-run.myharavan.com/blogs/news/an-sup-lo-xanh-moi-ngay-de-ngan-ngua-7-loai-ung-thu)
23:27:05	272/272	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:07%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/buncha.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/buncha.126.delayed	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:06	275/275	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:07%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/myvietnam.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/myvietnam.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:06	119975/119975	---M--	200	added ("OK")	image/jpeg	etag:%225bcd8284-1d4a7%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/buncha.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/buncha.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:08	274/274	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:09%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/bunmam_1.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/bunmam_1.12a.delayed	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:08	111342/111342	---M--	200	added ("OK")	image/jpeg	etag:%225bcd8249-1b2ee%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/myvietnam.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/myvietnam.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:10	276/276	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:11%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/chebamau_2.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/chebamau_2.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:10	123759/123759	---M--	200	added ("OK")	image/jpeg	etag:%225bcd824d-1e36f%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/bunmam_1.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/bunmam_1.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:12	271/271	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:13%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/caphe.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/caphe.12e.delayed	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:12	190708/190708	---M--	200	added ("OK")	image/jpeg	etag:%225bcd8224-2e8f4%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/chebamau_2.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/chebamau_2.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:14	274/274	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:15%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/tietcanh.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/tietcanh.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:14	111721/111721	---M--	200	added ("OK")	image/jpeg	etag:%225bcd820b-1b469%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/caphe.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/caphe.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:16	273/273	---M--	301	error ("Moved%20Permanently")	text/html	date:Wed,%2022%20May%202024%2016:27:17%20GMT	http://www.blogamthuc.com/wp-content/uploads/2018/10/nuocmam.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/nuocmam.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:16	130277/130277	---M--	200	added ("OK")	image/jpeg	etag:%225bcd81ee-1fce5%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/tietcanh.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/tietcanh.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:16	227439/227439	---M--	200	added ("OK")	image/jpeg	etag:%225bcd81c5-3786f%22	https://www.blogamthuc.com/wp-content/uploads/2018/10/nuocmam.jpg	D:/PetProject/TemplateWebsite/www.blogamthuc.com/wp-content/uploads/2018/10/nuocmam.jpg	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:21	283474/283474	---MCZ	200	added ("OK")	text/html	etag:W/%2242730e6a49c04c058991209b77e25111%22	https://chicken-run.myharavan.com/blogs/news/bai-viet-mau	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/news/bai-viet-mau.html	(from https://chicken-run.myharavan.com/blogs/news/dac-trung-cua-am-thuc-viet-nam-trong-long-khach-quoc-te)
23:27:26	28717/28717	---M--	200	added ("OK")	image/jpeg	date:Wed,%2022%20May%202024%2010:54:56%20GMT	http://file.hstatic.net/200000291373/article/portrait-of-smiling-chef-in-kitchen-k8pg4uw-768x512_589e776c1d094b0184937d1281ce3f38_large.jpg	D:/PetProject/TemplateWebsite/file.hstatic.net/200000291373/article/portrait-of-smiling-chef-in-kitchen-k8pg4uw-768x512_589e776c1d094b0184937d1281ce3f38_large.jpg	(from https://chicken-run.myharavan.com/blogs/news?page=2)
23:27:26	288746/288746	---MCZ	200	added ("OK")	text/html	etag:W/%228491f5d5940549c2be6bd40d02b05e03%22	https://chicken-run.myharavan.com/blogs/news?page=1	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/blogs/news2679.html	(from https://chicken-run.myharavan.com/blogs/news?page=2)
23:27:26	15995/15995	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:00%20GMT	http://product.hstatic.net/200000291373/product/4_2b7f7c06e7864adaac93ca31d7762a98_f63bb409e53e41529c1d77d4bd0cef83_ab27542035d0481aae89e0a3de08898f_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/4_2b7f7c06e7864adaac93ca31d7762a98_f63bb409e53e41529c1d77d4bd0cef83_ab27542035d0481aae89e0a3de08898f_1024x1024.png	(from https://chicken-run.myharavan.com/products/coke-zero-330ml)
23:27:27	307321/307321	---MCZ	200	added ("OK")	text/html	etag:W/%2203e32505a42c4264bac16a72d6797e11%22	https://chicken-run.myharavan.com/collections/all?page=1	D:/PetProject/TemplateWebsite/chicken-run.myharavan.com/collections/all2679.html	(from https://chicken-run.myharavan.com/collections/all?page=2)
23:27:27	15995/15995	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:01%20GMT	http://product.hstatic.net/200000291373/product/4_2b7f7c06e7864adaac93ca31d7762a98_f63bb409e53e41529c1d77d4bd0cef83_ab27542035d0481aae89e0a3de08898f_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/4_2b7f7c06e7864adaac93ca31d7762a98_f63bb409e53e41529c1d77d4bd0cef83_ab27542035d0481aae89e0a3de08898f_master.png	(from https://chicken-run.myharavan.com/products/coke-zero-330ml)
23:27:28	11315/11315	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:03%20GMT	http://product.hstatic.net/200000291373/product/8_174a630f02e7452d8528ad7dcd676938_250a593c82cb402081064fea3d475126_d3078ec3b4e545d8ba9d1aeee24ecb30_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/8_174a630f02e7452d8528ad7dcd676938_250a593c82cb402081064fea3d475126_d3078ec3b4e545d8ba9d1aeee24ecb30_1024x1024.png	(from https://chicken-run.myharavan.com/products/coke-plus-330ml-1)
23:27:28	11315/11315	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:06%20GMT	http://product.hstatic.net/200000291373/product/8_174a630f02e7452d8528ad7dcd676938_250a593c82cb402081064fea3d475126_d3078ec3b4e545d8ba9d1aeee24ecb30_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/8_174a630f02e7452d8528ad7dcd676938_250a593c82cb402081064fea3d475126_d3078ec3b4e545d8ba9d1aeee24ecb30_master.png	(from https://chicken-run.myharavan.com/products/coke-plus-330ml-1)
23:27:30	10005/10005	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:07%20GMT	http://product.hstatic.net/200000291373/product/3_a3ca4c9dfb9d484cba4bacfa6656dff9_8365fdba0e9449aeac303aff48e3f9cf_fc017b85a380475f973bdb3e84b71e20_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/3_a3ca4c9dfb9d484cba4bacfa6656dff9_8365fdba0e9449aeac303aff48e3f9cf_fc017b85a380475f973bdb3e84b71e20_1024x1024.png	(from https://chicken-run.myharavan.com/products/chai-sprite-390ml)
23:27:30	10005/10005	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:08%20GMT	http://product.hstatic.net/200000291373/product/3_a3ca4c9dfb9d484cba4bacfa6656dff9_8365fdba0e9449aeac303aff48e3f9cf_fc017b85a380475f973bdb3e84b71e20_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/3_a3ca4c9dfb9d484cba4bacfa6656dff9_8365fdba0e9449aeac303aff48e3f9cf_fc017b85a380475f973bdb3e84b71e20_master.png	(from https://chicken-run.myharavan.com/products/chai-sprite-390ml)
23:27:31	26133/26133	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:06%20GMT	http://product.hstatic.net/200000291373/product/p-01_664c4ff89dc7471cbe3a52639427945e_e635e1eb380f4de39e23e7c3dbc7aef0_e8f9e4087d824e91ad35f49164457ea0_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/p-01_664c4ff89dc7471cbe3a52639427945e_e635e1eb380f4de39e23e7c3dbc7aef0_e8f9e4087d824e91ad35f49164457ea0_1024x1024.png	(from https://chicken-run.myharavan.com/products/coke-plus-330ml)
23:27:32	26133/26133	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:07%20GMT	http://product.hstatic.net/200000291373/product/p-01_664c4ff89dc7471cbe3a52639427945e_e635e1eb380f4de39e23e7c3dbc7aef0_e8f9e4087d824e91ad35f49164457ea0_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/p-01_664c4ff89dc7471cbe3a52639427945e_e635e1eb380f4de39e23e7c3dbc7aef0_e8f9e4087d824e91ad35f49164457ea0_master.png	(from https://chicken-run.myharavan.com/products/coke-plus-330ml)
23:27:32	8933/8933	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:09%20GMT	http://product.hstatic.net/200000291373/product/7_397f40d3385e4dc486340f2c7ae20183_e0a5efb4a7004febb76959046bec0028_a5efbdeb20c140c39ec80af17a71f0bc_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/7_397f40d3385e4dc486340f2c7ae20183_e0a5efb4a7004febb76959046bec0028_a5efbdeb20c140c39ec80af17a71f0bc_1024x1024.png	(from https://chicken-run.myharavan.com/products/chai-sprite-1-5l)
23:27:32	8933/8933	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:09%20GMT	http://product.hstatic.net/200000291373/product/7_397f40d3385e4dc486340f2c7ae20183_e0a5efb4a7004febb76959046bec0028_a5efbdeb20c140c39ec80af17a71f0bc_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/7_397f40d3385e4dc486340f2c7ae20183_e0a5efb4a7004febb76959046bec0028_a5efbdeb20c140c39ec80af17a71f0bc_master.png	(from https://chicken-run.myharavan.com/products/chai-sprite-1-5l)
23:27:33	10496/10496	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:10%20GMT	http://product.hstatic.net/200000291373/product/2_c6ff2f8a8b514b67a21868af3ca93565_75085a5b348641fcb831722f24784277_fbe302d46617459c9c4c7c89eb0c9f99_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/2_c6ff2f8a8b514b67a21868af3ca93565_75085a5b348641fcb831722f24784277_fbe302d46617459c9c4c7c89eb0c9f99_1024x1024.png	(from https://chicken-run.myharavan.com/products/chai-fanta-390ml)
23:27:33	10496/10496	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:11%20GMT	http://product.hstatic.net/200000291373/product/2_c6ff2f8a8b514b67a21868af3ca93565_75085a5b348641fcb831722f24784277_fbe302d46617459c9c4c7c89eb0c9f99_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/2_c6ff2f8a8b514b67a21868af3ca93565_75085a5b348641fcb831722f24784277_fbe302d46617459c9c4c7c89eb0c9f99_master.png	(from https://chicken-run.myharavan.com/products/chai-fanta-390ml)
23:27:33	8270/8270	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:12%20GMT	http://product.hstatic.net/200000291373/product/6_7827a234e32b4a7b8856e54f511eae13_a437beadac3f4f1ba6b90343c1b53d25_f7ee8628daf34cf7ac5f2b52bc77a1f1_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/6_7827a234e32b4a7b8856e54f511eae13_a437beadac3f4f1ba6b90343c1b53d25_f7ee8628daf34cf7ac5f2b52bc77a1f1_1024x1024.png	(from https://chicken-run.myharavan.com/products/chai-fanta-1-5l)
23:27:34	8270/8270	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:12%20GMT	http://product.hstatic.net/200000291373/product/6_7827a234e32b4a7b8856e54f511eae13_a437beadac3f4f1ba6b90343c1b53d25_f7ee8628daf34cf7ac5f2b52bc77a1f1_master.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/6_7827a234e32b4a7b8856e54f511eae13_a437beadac3f4f1ba6b90343c1b53d25_f7ee8628daf34cf7ac5f2b52bc77a1f1_master.png	(from https://chicken-run.myharavan.com/products/chai-fanta-1-5l)
23:27:34	9590/9590	---M--	200	added ("OK")	image/png	date:Wed,%2022%20May%202024%2010:55:13%20GMT	http://product.hstatic.net/200000291373/product/1-2_a9919f97d3c04783b4cf956e4e65beba_ce56afe0df7b49c9931cd2d0f8bc783e_f66f5846733c4e1ab3da049fc6f0b3fe_1024x1024.png	D:/PetProject/TemplateWebsite/product.hstatic.net/200000291373/product/1-2_a9919f97d3c04783b4cf956e4e65beba_ce56afe0df7b49c9931cd2d0f8bc783e_f66f5846733c4e1ab3da049fc6f0b3fe_1024x1024.png	(from https://chicken-run.myharavan.com/products/chai-coca-390ml)
